200416-9125182-606016046,20210519,200416,9125182,3_images/1de0801c_8548_4b5c_86da_9d7732956093.jpg,"{""meta"":{},""id"":""e53198f0-a95d-47c6-a071-6147cb9784d0"",""items"":[{""meta"":{""rectStartPointerXY"":[2165,449],""pointRatio"":0.5,""geometry"":[1709.64,0,2162.48,449],""type"":""BBOX""},""id"":""126083bb-4323-4aff-8622-d1ff75ea16ed"",""properties"":{""create_time"":1620611519077,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""safebelt""}},{""meta"":{""rectStartPointerXY"":[1621,192],""pointRatio"":0.5,""geometry"":[1621,191,1941,787.59],""type"":""BBOX""},""id"":""4adc214b-517d-4771-a431-b896f3011c25"",""properties"":{""create_time"":1620611550812,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""offground""}}],""properties"":{""seq"":""1694""},""labels"":{""invalid"":""false""},""timestamp"":1620611572977}"
200416-9125182-606016052,20210519,200416,9125182,3_images/fff867d1_52ff_4232_8731_dcecb368c993.jpg,"{""meta"":{},""id"":""c7231cbf-c1db-45e1-b66e-c677ee626d34"",""items"":[{""meta"":{""rectStartPointerXY"":[81,3509],""pointRatio"":0.5,""geometry"":[78.6,3507.8,291,4087],""type"":""BBOX""},""id"":""6d8ef0be-f0f0-4690-a2f8-1d2b9999afb6"",""properties"":{""create_time"":1620611964021,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""ground""}},{""meta"":{""rectStartPointerXY"":[498,1461],""pointRatio"":0.5,""geometry"":[498.81,1461,1044,2179.37],""type"":""BBOX""},""id"":""90d49f1f-9daa-40e4-acc4-0c7e841008b3"",""properties"":{""create_time"":1620612012415,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""safebelt""}},{""meta"":{""rectStartPointerXY"":[759,1783],""pointRatio"":0.5,""geometry"":[750.6,1783,1311.9,2444],""type"":""BBOX""},""id"":""1b092b69-8cac-43d2-8724-03f0b2a73f90"",""properties"":{""create_time"":1620612062587,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""offground""}}],""properties"":{""seq"":""1700""},""labels"":{""invalid"":""false""},""timestamp"":1620612092369}"
200416-9125182-606016057,20210519,200416,9125182,3_images/3211ceb8_b502_4e74_bf55_10f1cfc758f5.jpg,"{""meta"":{},""id"":""477a3830-4732-4727-a8de-68ca3f57fe70"",""items"":[{""meta"":{""rectStartPointerXY"":[84,2788],""pointRatio"":0.5,""geometry"":[85.28,2784.4,428,3943.9],""type"":""BBOX""},""id"":""bd804b4e-9be9-4b6e-880c-1ff54d39f71f"",""properties"":{""create_time"":1620612214392,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""ground""}},{""meta"":{""rectStartPointerXY"":[497,1406],""pointRatio"":0.5,""geometry"":[497,1411.46,1218.16,2575.97],""type"":""BBOX""},""id"":""8fd4c876-89c6-4dda-88a2-c966a32ea4a1"",""properties"":{""create_time"":1620612261226,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""safebelt""}},{""meta"":{""rectStartPointerXY"":[566,1427],""pointRatio"":0.5,""geometry"":[568.63,1419.1,1212.21,3289.21],""type"":""BBOX""},""id"":""8dd44b8f-3fa8-4f08-90e4-6f3b1f34e829"",""properties"":{""create_time"":1620612301943,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""offground""}}],""properties"":{""seq"":""1705""},""labels"":{""invalid"":""false""},""timestamp"":1620612348137}"
200416-9125182-606016060,20210519,200416,9125182,3_images/bf4cb4d0_44bd_4dfd_8d53_9583a7dde6fb.jpg,"{""meta"":{},""id"":""65bf73d1-5ede-4b13-a979-ff306b6cacae"",""items"":[{""meta"":{""rectStartPointerXY"":[1589,51],""pointRatio"":0.5,""geometry"":[1591.44,51.55,2039.88,502.1],""type"":""BBOX""},""id"":""5794d5e4-673b-4f0f-9edc-7aba07da458e"",""properties"":{""create_time"":1620612378180,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""safebelt""}},{""meta"":{""rectStartPointerXY"":[1436,185],""pointRatio"":0.5,""geometry"":[1436,187.96,1864.88,818.18],""type"":""BBOX""},""id"":""f1965b18-cf22-4f83-884f-94b7fc9866cd"",""properties"":{""create_time"":1620612433219,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""offground""}}],""properties"":{""seq"":""1708""},""labels"":{""invalid"":""false""},""timestamp"":1620612479507}"
200416-9125184-606016093,20210519,200416,9125184,3_images/6abaf6bb_28ac_4d47_afde_69706680e092.jpg,"{""meta"":{},""id"":""1582340d-ce56-4883-b7dc-d03eb0383570"",""items"":[{""meta"":{""rectStartPointerXY"":[2068,43],""pointRatio"":0.5,""geometry"":[1729,37.58,2066.45,529.64],""type"":""BBOX""},""id"":""b3ca2143-a72b-44e8-9434-9bf3ad209bc6"",""properties"":{""create_time"":1620610729762,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""safebelt""}},{""meta"":{""pointRatio"":0.5,""geometry"":[1654.37,147.86,1939.36,853.87],""type"":""BBOX""},""id"":""0ecff219-5ee0-4ea0-a298-feccfec30d42"",""properties"":{""create_time"":1620610773617,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""offground""}}],""properties"":{""seq"":""1741""},""labels"":{""invalid"":""false""},""timestamp"":1620637528726}"
200416-9125184-606016099,20210519,200416,9125184,3_images/e083aa08_b96e_4e57_b44a_c0b893a9ea52.jpg,"{""meta"":{},""id"":""ce109779-2fb1-46a8-91bd-208e633c8790"",""items"":[{""meta"":{""rectStartPointerXY"":[1980,51],""pointRatio"":0.5,""geometry"":[1687,51,1993.42,502],""type"":""BBOX""},""id"":""0bfa8d86-ed59-4fdc-b98f-cc3c44ae0a90"",""properties"":{""create_time"":1620611131436,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""safebelt""}},{""meta"":{""rectStartPointerXY"":[1620,149],""pointRatio"":0.5,""geometry"":[1604.32,141.16,1854.59,790.84],""type"":""BBOX""},""id"":""52850b1b-8e90-4f2e-97e6-61fb39dbb7d6"",""properties"":{""create_time"":1620611156726,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""offground""}}],""properties"":{""seq"":""1747""},""labels"":{""invalid"":""false""},""timestamp"":1620611183590}"
200416-9125184-606016107,20210519,200416,9125184,3_images/e6714b48_5738_4900_aa07_a39c2cfacbfd.jpg,"{""meta"":{},""id"":""982cbae1-cc5a-4cd6-a752-6975946ead56"",""items"":[{""meta"":{""rectStartPointerXY"":[739,3297],""pointRatio"":0.5,""geometry"":[534,3300.53,736.35,4137],""type"":""BBOX""},""id"":""6a6895be-a3b8-4419-a327-65f158226c85"",""properties"":{""create_time"":1620611375560,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""ground""}},{""meta"":{""rectStartPointerXY"":[1812,1708],""pointRatio"":0.5,""geometry"":[1547,1703.38,1818.46,2165.04],""type"":""BBOX""},""id"":""8612f73b-6e4d-4d3f-84b3-3b7a7fb268c5"",""properties"":{""create_time"":1620611397618,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""safebelt""}},{""meta"":{""rectStartPointerXY"":[1431,1674],""pointRatio"":0.5,""geometry"":[1428.46,1674,1762.7,2512],""type"":""BBOX""},""id"":""58407387-97c6-41eb-9665-f7f127e8cd3d"",""properties"":{""create_time"":1620611431618,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""offground""}}],""properties"":{""seq"":""1755""},""labels"":{""invalid"":""false""},""timestamp"":1620611471078}"
200416-9125184-606016109,20210519,200416,9125184,3_images/debcaca6_9c35_4193_be02_45f6ebc493d4.jpg,"{""meta"":{},""id"":""602175b9-d042-44d7-9d7f-86c536e27e60"",""items"":[{""meta"":{""rectStartPointerXY"":[1529,1504],""pointRatio"":0.5,""geometry"":[1527.21,1504,1681,1632],""type"":""BBOX""},""id"":""76b21427-a4e1-4fa6-b7e0-6580ac0bfd28"",""properties"":{""create_time"":1620611487965,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""ground""}},{""meta"":{""pointRatio"":0.5,""geometry"":[1880,276.12,2152.35,651.85],""type"":""BBOX""},""id"":""6e283e99-c3f8-4d77-b478-247e9e20157f"",""properties"":{""create_time"":1620611514729,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""safebelt""}},{""meta"":{""rectStartPointerXY"":[1745,327],""pointRatio"":0.5,""geometry"":[1733.91,328.67,2076.78,875.44],""type"":""BBOX""},""id"":""5a0d9aea-24c0-4ba9-9956-74c1b2228af0"",""properties"":{""create_time"":1620611543209,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""offground""}}],""properties"":{""seq"":""1757""},""labels"":{""invalid"":""false""},""timestamp"":1620637825666}"
200416-9125133-606014564,20210519,200416,9125133,3_images/47982857_6190_4f47_b7e4_9d20587e7efa.jpg,"{""meta"":{},""id"":""768b1ac4-22d5-48b4-b6a4-4a44a283a6f7"",""items"":[{""meta"":{""pointRatio"":0.5,""geometry"":[563.51,3693,819.78,4144],""type"":""BBOX""},""id"":""490bfae2-5357-4af9-b42e-92db756fdf97"",""properties"":{""create_time"":1620531227006,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""ground""}},{""meta"":{""rectStartPointerXY"":[1262,1270],""pointRatio"":0.5,""geometry"":[1262,1263.55,1892,2336.7],""type"":""BBOX""},""id"":""b03557f8-6c98-4c72-b46e-9d659a2bb787"",""properties"":{""create_time"":1620531242834,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""offground""}}],""properties"":{""seq"":""212""},""labels"":{""invalid"":""false""},""timestamp"":1620544308321}"
200416-9125133-606014565,20210519,200416,9125133,3_images/951029cd_4c56_4017_aacc_9f761396de76.jpg,"{""meta"":{},""id"":""7e931663-32a0-4940-83c5-2efaa37ac042"",""items"":[{""meta"":{""pointRatio"":0.5,""geometry"":[2274.34,544.85,3917.33,3232.99],""type"":""BBOX""},""id"":""3a5017a0-9120-4a6d-a623-0811fc273037"",""properties"":{""create_time"":1620531275659,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""offground""}}],""properties"":{""seq"":""213""},""labels"":{""invalid"":""false""},""timestamp"":1620544514946}"
200416-9125133-606014566,20210519,200416,9125133,3_images/a896ffa6_5239_45e9_b279_083eb11f50ab.jpg,"{""meta"":{},""id"":""1b96d779-3b90-4569-b09f-dd5240a2afee"",""items"":[{""meta"":{""pointRatio"":0.5,""geometry"":[754.02,892.79,2166,2878.67],""type"":""BBOX""},""id"":""e55fe948-0f67-48b1-8655-c4c39658dcee"",""properties"":{""create_time"":1620531296353,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""offground""}}],""properties"":{""seq"":""214""},""labels"":{""invalid"":""false""},""timestamp"":1620545831543}"
200416-9125133-606014567,20210519,200416,9125133,3_images/4fc8c3e5_c556_42c1_9774_217c95a9b7d5.jpg,"{""meta"":{},""id"":""0e40175b-d298-4d47-9b76-26db7f8d53f7"",""items"":[{""meta"":{""rectStartPointerXY"":[992,1315],""pointRatio"":0.5,""geometry"":[101,1320.48,1011.17,2341.78],""type"":""BBOX""},""id"":""bdf27d32-3585-4def-a3a4-385c0de93fef"",""properties"":{""create_time"":1620531332286,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""safebelt""}},{""meta"":{""pointRatio"":0.5,""geometry"":[161.61,1246.96,972.37,3067.73],""type"":""BBOX""},""id"":""45a09b0e-f981-4f26-8bfd-7d0de56d69fa"",""properties"":{""create_time"":1620531367069,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""offground""}}],""properties"":{""seq"":""215""},""labels"":{""invalid"":""false""},""timestamp"":1620545874376}"
200416-9125133-606014568,20210519,200416,9125133,3_images/49620e02_ba51_4a22_b09c_cfa9d40ba0e5.jpg,"{""meta"":{},""id"":""afcedd23-15bb-4385-a317-203750767dae"",""items"":[{""meta"":{""pointRatio"":0.5,""geometry"":[1409.69,406,1747,1047],""type"":""BBOX""},""id"":""0dd443bf-2045-43fb-b13d-dd7f4ba33666"",""properties"":{""create_time"":1620531413274,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""offground""}}],""properties"":{""seq"":""216""},""labels"":{""invalid"":""false""},""timestamp"":1620546005839}"
200416-9125133-606014569,20210519,200416,9125133,3_images/213c7acb_433e_48c0_930b_49601eb3fdfd.jpg,"{""meta"":{},""id"":""a38b02f4-f217-4469-9b5e-72188ec11f96"",""items"":[{""meta"":{""rectStartPointerXY"":[1081,1813],""pointRatio"":0.5,""geometry"":[1076.7,1787.2,1881,2917.99],""type"":""BBOX""},""id"":""193cc39b-0f83-42ca-8d3d-5d0013894ca1"",""properties"":{""create_time"":1620531440854,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""offground""}}],""properties"":{""seq"":""217""},""labels"":{""invalid"":""false""},""timestamp"":1620531466740}"
200416-9125133-606014570,20210519,200416,9125133,3_images/135a4c94_ad3d_4e96_9c01_ea94d1b79426.jpg,"{""meta"":{},""id"":""07696ba5-5c34-47a3-93ae-df48d3de6a83"",""items"":[{""meta"":{""pointRatio"":0.5,""geometry"":[1299.61,288.17,1689,910],""type"":""BBOX""},""id"":""b087dd40-ab28-46b6-b252-39f0715871f6"",""properties"":{""create_time"":1620531484285,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""offground""}}],""properties"":{""seq"":""218""},""labels"":{""invalid"":""false""},""timestamp"":1620546101890}"
200416-9125133-606014571,20210519,200416,9125133,3_images/c0f43963_1aa2_45cd_b1bd_67099c9ce550.jpg,"{""meta"":{},""id"":""e16c71e0-0397-4c1a-a5a7-61f86af7cf33"",""items"":[{""meta"":{""rectStartPointerXY"":[806,1363],""pointRatio"":0.5,""geometry"":[818.9,1369.45,1721,2462],""type"":""BBOX""},""id"":""011be9a8-039c-41fa-8ef1-97266b6fc5e4"",""properties"":{""create_time"":1620531508772,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""offground""}}],""properties"":{""seq"":""219""},""labels"":{""invalid"":""false""},""timestamp"":1620531523516}"
200416-9125133-606014572,20210519,200416,9125133,3_images/95568ab7_b67a_4f27_a3e6_15bce64fb5d2.jpg,"{""meta"":{},""id"":""bf95268f-b80a-453f-9aa3-5c9632599afb"",""items"":[{""meta"":{""pointRatio"":0.5,""geometry"":[1136.5,373.18,1528,1007],""type"":""BBOX""},""id"":""51df17e7-9b45-465f-8f1c-5ff9749fe158"",""properties"":{""create_time"":1620531536573,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""offground""}}],""properties"":{""seq"":""220""},""labels"":{""invalid"":""false""},""timestamp"":1620546565186}"
200416-9125133-606014576,20210519,200416,9125133,3_images/77e9fb37_908d_4a38_bd3a_720105bd372b.jpg,"{""meta"":{},""id"":""81dec07d-a621-48d3-99ea-6b9bd4d61054"",""items"":[{""meta"":{""pointRatio"":0.5,""geometry"":[1038.52,372.88,1364.86,1046.11],""type"":""BBOX""},""id"":""78b753a3-2213-4e50-aba5-4d48ca8355a4"",""properties"":{""create_time"":1620531651682,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""offground""}}],""properties"":{""seq"":""224""},""labels"":{""invalid"":""false""},""timestamp"":1620546565295}"
200416-9125133-606014577,20210519,200416,9125133,3_images/72822a21_49af_4880_899f_cf1565654243.jpg,"{""meta"":{},""id"":""242cb9c8-d732-49ed-a36c-b8c535acd65d"",""items"":[{""meta"":{""pointRatio"":0.5,""geometry"":[1985.93,0,3404.01,2410.6],""type"":""BBOX""},""id"":""b6e0efd1-ad37-42bc-90aa-44b28f3d8745"",""properties"":{""create_time"":1620531700610,""accept_meta"":{},""mark_by"":""LABEL"",""is_system_map"":false},""labels"":{""标签"":""offground""}}],""properties"":{""seq"":""225""},""labels"":{""invalid"":""false""},""timestamp"":1620546246342}"
